Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;15/01/2025;11:54:31;INTL;P340;;T-MAN;;CNERIS;400004455;ESOMEPRAZOL G.RAN 20MG 28CP;PTF2032A;213.21.3;PR10;;2;DIV MEDICAMENTO;PR10;1704071;SEG0;50001834568;2;0;CNERIS;15/01/2025;11:54:31
C;15/01/2025;11:54:43;INTL;P340;;T-MAN;;SBISPO;400015779;ATENOCLO 100+25MG 30CP ATENOL+CLORTA VIT;086156;101.09.3.1;PK30;;60;DIV MEDICAMENTO;PK30;10004091228;SEG0;50001834569;60;0;SBISPO;15/01/2025;11:54:43
C;15/01/2025;12:00:48;INTL;P340;SPLT;T-MAN;;SBISPO;400001300;DIP.BETA+FOSF BETA G.EUR 5/2MG/ML 01 AP;860279;224.01.6;FW10;;1;AVARIAS;FW10;1706464;AVA0;50001834571;1;0;SBISPO;15/01/2025;12:00:48
C;15/01/2025;12:02:59;INTL;P340;SPLT;T-MAN;;SBISPO;400007595;OLMESARTANA + HCTZ G. EMS 20/12,5MG 30CP;4E4442;236.04.5;FW10;;1;AVARIAS;FW10;10003125638;AVA0;50001834572;1;0;SBISPO;15/01/2025;12:02:59
C;15/01/2025;12:44:13;INTL;P340;;T-MAN;;RSOLIVEIRA;400003875;NISTATINA G.NEO CR VAG 60G 14 APL;B24D0470;229.03.6;FW10;;2;DIV MEDICAMENTO;FW10;1686066;SEG0;50001835057;2;0;RSOLIVEIRA;15/01/2025;12:44:13
C;15/01/2025;12:47:55;INTL;P340;;T-MAN;;CNERIS;400002077;TERBINAFINA G.GER CR 20 G;4J6157;224.10.6;PR10;;1;DIV MEDICAMENTO;PR10;1698164;SEG0;50001835058;1;0;CNERIS;15/01/2025;12:47:55
C;15/01/2025;12:48:20;INTL;P340;;T-MAN;;CNERIS;400002077;TERBINAFINA G.GER CR 20 G;4J6157;224.10.6;PR10;;1;DIV MEDICAMENTO;PR10;10004009324;SEG0;50001835059;1;0;CNERIS;15/01/2025;12:48:20
C;15/01/2025;12:52:05;INTL;P340;;T-MAN;;CNERIS;400001131;RISEDRONATO G.EMS 35MG 04CP;4G2034;225.23.4;PR10;;96;DIV MEDICAMENTO;PR10;1686562;SEG0;50001835112;96;0;CNERIS;15/01/2025;12:52:05
C;15/01/2025;12:53:15;INTL;P340;;T-MAN;;CNERIS;400001131;RISEDRONATO G.EMS 35MG 04CP;4B0189;225.23.4;PR10;;1;DIV MEDICAMENTO;PR10;1682560;SEG0;50001835131;1;0;CNERIS;15/01/2025;12:53:15
C;15/01/2025;13:05:55;INTL;P340;SPLT;T-MAN;;RSOLIVEIRA;400000997;HIDROXIDO DE ALUMINIO G.EMS SUS 240ML;4J5405;230.04.5;FW10;;1;DIV MEDICAMENTO;FW10;10004056355;SEG0;50001835148;1;0;RSOLIVEIRA;15/01/2025;13:05:55
C;15/01/2025;13:29:48;INTL;P340;SPLT;T-MAN;;RSOLIVEIRA;400003875;NISTATINA G.NEO CR VAG 60G 14 APL;B24D0470;229.03.6;FW10;;1;DIV MEDICAMENTO;FW10;1688778;SEG0;50001835174;1;0;RSOLIVEIRA;15/01/2025;13:29:48
C;15/01/2025;14:02:37;INTL;P340;;T-MAN;;SBISPO;400000871;DEXAMETASONA G.EMS CR 10 G;4I7537;229.05.5;FW10;;1;AVARIAS;FW10;1687330;AVA0;50001835206;1;0;SBISPO;15/01/2025;14:02:37
C;15/01/2025;14:46:55;INTL;P340;;T-MAN;;RSOLIVEIRA;400004556;CLOPIDOGREL G.SAN 75MG 28CP;PD2019;227.06.1;FW10;;1;DIV MEDICAMENTO;FW10;1686130;SEG0;50001835208;1;0;RSOLIVEIRA;15/01/2025;14:46:55
C;15/01/2025;14:47:16;INTL;P340;;T-MAN;;RSOLIVEIRA;400004556;CLOPIDOGREL G.SAN 75MG 28CP;PD5573;227.06.1;FW10;;5;DIV MEDICAMENTO;FW10;1663722;SEG0;50001835209;5;0;RSOLIVEIRA;15/01/2025;14:47:16
C;14/01/2025;03:16:23;INTL;P340;;T-MAN;;IMENEZES;400000710;ALKAGEL MENTA SUS 240ML HIDRO+ASSOC EMS.;4H8634;225.22.2;PR10;;32;DIV MEDICAMENTO;PR10;1715252;SEG0;50001831219;32;0;IMENEZES;14/01/2025;03:16:23
C;14/01/2025;03:18:31;INTL;P340;;T-MAN;;JJUNIOR;400000710;ALKAGEL MENTA SUS 240ML HIDRO+ASSOC EMS.;4H8634;MESA;Y831;;3;DIV MEDICAMENTO;Y831;50001829727;SEG0;50001831220;3;0;JJUNIOR;14/01/2025;03:18:31
C;14/01/2025;03:27:40;INTL;P340;;T-MAN;;JJUNIOR;400000810;CETOCONAZOL+DIP.BETA G.EMS POM 30 G;4G7544;MESA;Y831;;3;DIV MEDICAMENTO;Y831;50001831049;SEG0;50001831221;3;0;JJUNIOR;14/01/2025;03:27:40
C;14/01/2025;03:30:38;INTL;P340;;T-MAN;;JJUNIOR;400004062;ENALAPRIL G.NQM 20MG 30CP;4I9316;MESA;Y831;;6;DIV MEDICAMENTO;Y831;50001829959;SEG0;50001831222;6;0;JJUNIOR;14/01/2025;03:30:38
C;14/01/2025;03:33:39;INTL;P340;;T-MAN;;JJUNIOR;400004062;ENALAPRIL G.NQM 20MG 30CP;4I9316;MESA;Y831;;1;DIV MEDICAMENTO;Y831;50001830412;SEG0;50001831223;1;0;JJUNIOR;14/01/2025;03:33:39
C;14/01/2025;04:14:50;INTL;P340;;T-MAN;;JJUNIOR;400004062;ENALAPRIL G.NQM 20MG 30CP;4I9316;MESA;Y831;;3;DIV MEDICAMENTO;Y831;50001830093;SEG0;50001831227;3;0;JJUNIOR;14/01/2025;04:14:50
C;14/01/2025;10:10:44;INTL;P340;SPLT;T-MAN;;JOSILVA;400006173;APEVITIN BC XPE 240ML CIPROEPT.+ASS EMS.;4K1505;244.16.1;FW70;;2;AVARIAS;FW70;1716308;AVA0;50001831688;2;0;JOSILVA;14/01/2025;10:10:44
C;14/01/2025;10:15:38;INTL;P340;SPLT;T-MAN;;JOSILVA;400006173;APEVITIN BC XPE 240ML CIPROEPT.+ASS EMS.;4K1505;244.16.1;FW70;;1;AVARIAS;FW70;1716308;AVA0;50001831688;1;0;JOSILVA;14/01/2025;10:15:38
C;14/01/2025;10:17:23;INTL;P340;SPLT;T-MAN;;JOSILVA;400006207;NOCICLIN 0,15/0,03MG 21CP LEVO+ETIN EMS.;4L2912;244.14.3;FW70;;3;AVARIAS;FW70;1711475;AVA0;50001831689;3;0;JOSILVA;14/01/2025;10:17:23
C;14/01/2025;11:30:00;INTL;P340;;T-MAN;;LFSILVA;400000203;BACINA POM 10 G NEO+BAC BEL. (*);114012;219.33.1;PR10;;2;DIV MEDICAMENTO;PR10;1709968;SEG0;50001831232;2;0;LFSILVA;14/01/2025;11:30:00
C;14/01/2025;11:34:52;INTL;P340;;T-MAN;;LFSILVA;400005302;BELSPAN COMP GTS 20ML ESCOPOL+DIP BEL.;074166;218.05.4;FW10;;2;DIV MEDICAMENTO;FW10;1684261;SEG0;50001831233;2;0;LFSILVA;14/01/2025;11:34:52
C;14/01/2025;11:28:57;INTL;P340;SPLT;T-MAN;;JOSILVA;400005185;NEOCOFLAN 11,6MG AER FR 85ML NEO.;B24E1395;244.01.3;FW70;;1;AVARIAS;FW70;1710958;AVA0;50001831834;1;0;JOSILVA;14/01/2025;11:28:57
C;14/01/2025;11:31:03;INTL;P340;SPLT;T-MAN;;JOSILVA;400008938;VITAMINA D 1.000 UI 30 CA EUR.;936769;232.28.4;PR30;;1;AVARIAS;PR30;1713796;AVA0;50001831836;1;0;JOSILVA;14/01/2025;11:31:03
C;14/01/2025;11:34:02;INTL;P340;SPLT;T-MAN;;JOSILVA;400008537;IBUPRIL 600 MG 10 CA IBUPROFENO TEU.;47960039;223.04.1;FW10;;1;AVARIAS;FW10;1670550;AVA0;50001831837;1;0;JOSILVA;14/01/2025;11:34:02
C;14/01/2025;11:38:05;INTL;P340;SPLT;T-MAN;;JOSILVA;400002732;DIPIRONA G.LEG XPE 50MG/ML 100ML;4M2072;235.06.3;FW10;;1;AVARIAS;FW10;1688603;AVA0;50001831839;1;0;JOSILVA;14/01/2025;11:38:05
C;14/01/2025;11:43:15;INTL;P340;SPLT;T-MAN;;JOSILVA;400001074;NISTATINA+OX ZINCO G.EMS POM 60 G;4K4638;234.06.6;FW10;;1;AVARIAS;FW10;1703791;AVA0;50001831840;1;0;JOSILVA;14/01/2025;11:43:15
C;14/01/2025;11:59:23;INTL;P340;;T-MAN;;LFSILVA;400004845;IPRATROPIO G.TEU GTS 0,25MG/ML 20ML;1441274;223.02.3;FW10;;2;DIV MEDICAMENTO;FW10;1700036;SEG0;50001831234;2;0;LFSILVA;14/01/2025;11:59:23
C;14/01/2025;12:13:59;INTL;P340;;T-MAN;;JOSILVA;400001628;CISTEIL XPE INF120ML ACETILCISTEINA GEO.;2413770;AVARIAS;AVA0;;1;AVARIAS;AVA0;50001826968;AVA0;50001829433;1;0;JOSILVA;14/01/2025;12:13:59
C;14/01/2025;12:15:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400001628;CISTEIL XPE INF120ML ACETILCISTEINA GEO.;2413770;234.07.2;FW10;;1;AVARIAS;FW10;1717276;AVA0;50001829433;1;0;JOSILVA;14/01/2025;12:15:24
C;14/01/2025;12:32:10;INTL;AUTO;;T-MAN;;JOSILVA;400010245;OLEO MINERAL 100% 100ML TEU.;82990039;;;X;3;AVARIAS;SEG0;50001826967;AVA0;50001826967;3;0;JOSILVA;14/01/2025;12:32:08
C;14/01/2025;12:38:01;INTL;P340;SPLT;T-MAN;;JOSILVA;400001628;CISTEIL XPE INF120ML ACETILCISTEINA GEO.;2413770;234.07.2;FW10;;1;AVARIAS;FW10;1717276;AVA0;50001829433;1;0;JOSILVA;14/01/2025;12:38:01
C;14/01/2025;12:41:09;INTL;P340;;T-MAN;;LFSILVA;400003114;CLOTRIMAZOL G.MDY CR VAG 20G 3 APL;EKP12522;225.56.6;PR10;;7;DIV MEDICAMENTO;PR10;1715880;SEG0;50001831235;7;0;LFSILVA;14/01/2025;12:41:09
C;14/01/2025;12:42:08;INTL;P340;;T-MAN;;LFSILVA;400003114;CLOTRIMAZOL G.MDY CR VAG 20G 3 APL;EKP12522;225.56.6;PR10;;3;DIV MEDICAMENTO;PR10;1715095;SEG0;50001831236;3;0;LFSILVA;14/01/2025;12:42:08
C;14/01/2025;12:43:11;INTL;P340;;T-MAN;;LFSILVA;400004937;SULFA+TRIMETOPRIMA G.TEU 400/80MG20CP(*);0577784;225.03.3;FW10;;2;DIV MEDICAMENTO;FW10;1707121;SEG0;50001831237;2;0;LFSILVA;14/01/2025;12:43:11
C;14/01/2025;13:10:10;INTL;P340;SPLT;T-MAN;;RSOLIVEIRA;400007742;MULTISORO AD 30 ML SORO NASAL MUL;3Y4705;229.05.3;FW10;;1;AVARIAS;FW10;1691475;AVA0;50001831889;1;0;RSOLIVEIRA;14/01/2025;13:10:10
C;14/01/2025;13:23:20;INTL;P340;;T-MAN;;RSOLIVEIRA;400007358;IVERMECTINA G. NEO. 6 MG 4 CP;B24G2568;227.23.5;PR10;;66;DIV MEDICAMENTO;PR10;1717603;SEG0;50001831890;66;0;RSOLIVEIRA;14/01/2025;13:23:20
C;14/01/2025;13:28:06;INTL;P340;;T-MAN;;RSOLIVEIRA;400007740;NEXFLEN 550 MG 10 CP NAPROXENO LEG.;4M3961;228.03.5;FW10;;2;DIV MEDICAMENTO;FW10;1715112;SEG0;50001831891;2;0;RSOLIVEIRA;14/01/2025;13:28:06
C;14/01/2025;13:28:33;INTL;P340;;T-MAN;;RSOLIVEIRA;400007740;NEXFLEN 550 MG 10 CP NAPROXENO LEG.;4D5269;228.03.5;FW10;;1;DIV MEDICAMENTO;FW10;1712495;SEG0;50001831892;1;0;RSOLIVEIRA;14/01/2025;13:28:33
C;14/01/2025;13:29:00;INTL;P340;;T-MAN;;RSOLIVEIRA;400007740;NEXFLEN 550 MG 10 CP NAPROXENO LEG.;4M3961;228.03.5;FW10;;1;DIV MEDICAMENTO;FW10;10004002096;SEG0;50001831893;1;0;RSOLIVEIRA;14/01/2025;13:29:00
C;14/01/2025;13:57:56;INTL;P340;;T-MAN;;TERCES20;400015576;DERSIN OLEO DE GIRASSOL ALMOT 100ML AVO.;2411058;227.34.2;PR30;;8;DIV MEDICAMENTO;PR30;1718709;SEG0;50001831979;8;0;TERCES20;14/01/2025;13:57:56
C;14/01/2025;14:07:57;INTL;P340;;T-MAN;;TERCES20;400010579;DIPIRONA MONOIDRATADA G. NEO 1G 20 CP;B23F3144;226.36.1;PR10;;22;DIV MEDICAMENTO;PR10;1644960;SEG0;50001832173;22;0;TERCES20;14/01/2025;14:07:57
C;14/01/2025;14:08:28;INTL;P340;;T-MAN;;TERCES20;400010579;DIPIRONA MONOIDRATADA G. NEO 1G 20 CP;B23F3145;226.36.1;PR10;;13;DIV MEDICAMENTO;PR10;1705579;SEG0;50001832174;13;0;TERCES20;14/01/2025;14:08:28
C;14/01/2025;14:18:35;INTL;P340;SPLT;T-MAN;;SBISPO;400003130;DIPIRONA G.MDY GTS 500MG/ML 20ML;ERA06485;233.03.1;FW10;;2;AVARIAS;FW10;1699794;AVA0;50001832175;2;0;SBISPO;14/01/2025;14:18:35
C;14/01/2025;14:42:44;INTL;P340;;T-MAN;;JOSILVA;400001074;NISTATINA+OX ZINCO G.EMS POM 60 G;4K4632;234.06.6;FW10;;1;AVARIAS;FW10;1681337;AVA0;50001832258;1;0;JOSILVA;14/01/2025;14:42:44
C;14/01/2025;14:48:10;INTL;P340;SPLT;T-MAN;;JOSILVA;400008976;BETACORTAZOL CR30G CETO+BETA+NEO BEL.(*);104075;213.05.5;FW10;;1;AVARIAS;FW10;1718773;AVA0;50001832454;1;0;JOSILVA;14/01/2025;14:48:10
C;14/01/2025;14:53:33;INTL;P340;SPLT;T-MAN;;JOSILVA;400006207;NOCICLIN 0,15/0,03MG 21CP LEVO+ETIN EMS.;4L2912;244.14.3;FW70;;2;AVARIAS;FW70;1711475;AVA0;50001832599;2;0;JOSILVA;14/01/2025;14:53:33
C;14/01/2025;14:57:01;INTL;P340;;T-MAN;;JOSILVA;400001074;NISTATINA+OX ZINCO G.EMS POM 60 G;4K4638;234.06.6;FW10;;2;AVARIAS;FW10;1714303;AVA0;50001832600;2;0;JOSILVA;14/01/2025;14:57:01
C;14/01/2025;15:04:32;INTL;P340;SPLT;T-MAN;;JOSILVA;400008170;NIMESULIDA G. GLO GTS 50 MG 15 ML;A43A00424;222.03.1;FW10;;1;AVARIAS;FW10;1717866;AVA0;50001832601;1;0;JOSILVA;14/01/2025;15:04:32
C;14/01/2025;15:12:57;INTL;P340;SPLT;T-MAN;;JOSILVA;400010245;OLEO MINERAL 100% 100ML TEU.;82990039;223.32.1;PR10;;2;AVARIAS;PR10;1714342;AVA0;50001832602;2;0;JOSILVA;14/01/2025;15:12:57
C;14/01/2025;15:15:03;INTL;P340;SPLT;T-MAN;;JOSILVA;400000852;CYSTEX 24DG ACRIFLAVINA+ASSOC EMS.;4L9424;244.09.1;FW70;;2;AVARIAS;FW70;1718393;AVA0;50001832603;2;0;JOSILVA;14/01/2025;15:15:03
C;14/01/2025;15:17:30;INTL;P340;SPLT;T-MAN;;JOSILVA;400000968;FOLIFOLIN 5MG 30CP ACIDO FOLICO EMS.;4K1371;244.21.3;FW70;;4;AVARIAS;FW70;1710509;AVA0;50001832604;4;0;JOSILVA;14/01/2025;15:17:30
C;14/01/2025;15:21:57;INTL;P340;;T-MAN;;JOSILVA;400000466;METREXATO 2,5MG 24CP METOTREXATO BLA.;24091917;DIV MEDICAMENTO;SEG0;;2;AVARIAS;SEG0;50001821954;AVA0;50001832605;2;0;JOSILVA;14/01/2025;15:21:57
C;14/01/2025;15:23:18;INTL;P340;;T-MAN;;JOSILVA;400000466;METREXATO 2,5MG 24CP METOTREXATO BLA.;24091917;AVARIAS;AVA0;;1;DIV MEDICAMENTO;AVA0;50001826972;SEG0;50001832606;1;0;JOSILVA;14/01/2025;15:23:18
C;14/01/2025;15:24:41;INTL;P340;SPLT;T-MAN;;JOSILVA;400000466;METREXATO 2,5MG 24CP METOTREXATO BLA.;24091917;AVARIAS;AVA0;;1;DIV MEDICAMENTO;AVA0;50001832605;SEG0;50001832607;1;0;JOSILVA;14/01/2025;15:24:41
C;14/01/2025;16:21:03;INTL;AUTO;;T-MAN;;JOSILVA;400000466;METREXATO 2,5MG 24CP METOTREXATO BLA.;24091917;;;X;1;AVARIAS;SEG0;50001832607;AVA0;50001832607;1;0;JOSILVA;14/01/2025;16:21:01
C;14/01/2025;16:26:30;INTL;P340;SPLT;T-MAN;;JOSILVA;400001061;NARIDRIN 12 HRS 30ML NAFAZ MEPIRAM EMS.;4I9978;244.13.3;FW70;;1;AVARIAS;FW70;10004088820;AVA0;50001832939;1;0;JOSILVA;14/01/2025;16:26:30
C;14/01/2025;16:38:53;INTL;P340;SPLT;T-MAN;;JOSILVA;400001635;COLIRIO GEOLAB 20ML  NAFAZOLINA+ZINCO GE;2416389;234.06.2;FW10;;1;AVARIAS;FW10;10004167894;AVA0;50001833018;1;0;JOSILVA;14/01/2025;16:38:53
C;14/01/2025;16:41:48;INTL;P340;SPLT;T-MAN;;JOSILVA;400000203;BACINA POM 10 G NEO+BAC BEL. (*);114012;DIV MEDICAMENTO;SEG0;;1;AVARIAS;SEG0;50001831232;AVA0;50001833057;1;0;JOSILVA;14/01/2025;16:41:48
C;14/01/2025;16:45:02;INTL;AUTO;;T-MAN;;JOSILVA;400004894;NITROFURANTOINA G.TEU 100MG 28CA(*);6622288;;;X;1;AVARIAS;FW10;10003940561;AVA0;10003940561;1;0;JOSILVA;14/01/2025;16:44:58
C;14/01/2025;16:48:04;INTL;AUTO;;T-MAN;;JOSILVA;400003637;MAXALGINA 20ML DIPIRONA SODICA NAT.;0029033;;;X;1;AVARIAS;FW10;1712577;AVA0;1712577;1;0;JOSILVA;14/01/2025;16:48:03
C;14/01/2025;17:04:45;INTL;P340;SPLT;T-MAN;;JOSILVA;400007826;BILASTINA G. EMS 20 MG 30 CP;4J0861;219.21.2;PR10;;1;AVARIAS;PR10;1718404;AVA0;50001833251;1;0;JOSILVA;14/01/2025;17:04:45
C;14/01/2025;17:07:22;INTL;P340;SPLT;T-MAN;;JOSILVA;400003600;PERMENAT LOC 1 % 60ML PERMETRINA NVT.;241398;229.04.6;FW10;;1;AVARIAS;FW10;1704415;AVA0;50001833252;1;0;JOSILVA;14/01/2025;17:07:22
C;14/01/2025;17:10:16;INTL;P340;SPLT;T-MAN;;JOSILVA;400004817;FERRONIL 40MG 50CP SULF FERROSO TEU.;04891517;219.04.2;FW10;;1;AVARIAS;FW10;1684206;AVA0;50001833284;1;0;JOSILVA;14/01/2025;17:10:16
C;14/01/2025;20:05:44;INTL;P340;SPLT;T-MAN;;RSOLIVEIRA;400006173;APEVITIN BC XPE 240ML CIPROEPT.+ASS EMS.;4K1505;244.16.1;FW70;;1;AVARIAS;FW70;1720294;AVA0;50001834183;1;0;RSOLIVEIRA;14/01/2025;20:05:44
C;13/01/2025;08:05:43;INTL;P340;;T-MAN;;VRAMOS;400008732;KOLESTON COLR LOURO CZ MEDIO 71  WELLA;4059C1;231.37.5;PR30;;1;DIV MEDICAMENTO;PR30;1706596;SEG0;50001828474;1;0;VRAMOS;13/01/2025;08:05:43
C;13/01/2025;11:22:39;INTL;P340;;T-MAN;;LFSILVA;400004721;ANLODIPINO G.TEU 5MG 30CP;09461727;220.06.6;FW10;;2;DIV MEDICAMENTO;FW10;10003940758;SEG0;50001829102;2;0;LFSILVA;13/01/2025;11:22:39
C;13/01/2025;11:56:22;INTL;P340;;T-MAN;;RSOLIVEIRA;400002763;FINASTERIDA G.LEG 5MG 30CP;4F8392;226.12.5;PR10;;3;DIV MEDICAMENTO;PR10;1709457;SEG0;50001829161;3;0;RSOLIVEIRA;13/01/2025;11:56:22
C;13/01/2025;12:04:38;INTL;P340;;T-MAN;;RSOLIVEIRA;400004779;DEXAMETASONA G.TEU CR 10 G;41350315;232.01.1;FW10;;5;DIV MEDICAMENTO;FW10;1709363;SEG0;50001829170;5;0;RSOLIVEIRA;13/01/2025;12:04:38
C;13/01/2025;12:22:34;INTL;P340;;T-MAN;;RSOLIVEIRA;400009691;FERROPURUM 20MG/ML 5ML AMP SOL INJ OXIDO;24091574;232.02.3;FW10;;11;DIV MEDICAMENTO;FW10;1678093;SEG0;50001829171;11;0;RSOLIVEIRA;13/01/2025;12:22:34
C;13/01/2025;12:29:03;INTL;P340;;T-MAN;;LFSILVA;400001276;CETOPROFENO G.EUR 150MG 10CP LIB PROL;936770;218.06.5;FW10;;1;DIV MEDICAMENTO;FW10;10003805790;SEG0;50001829172;1;0;LFSILVA;13/01/2025;12:29:03
C;13/01/2025;12:29:35;INTL;P340;;T-MAN;;LFSILVA;400001276;CETOPROFENO G.EUR 150MG 10CP LIB PROL;936770;218.06.5;FW10;;2;DIV MEDICAMENTO;FW10;1715930;SEG0;50001829173;2;0;LFSILVA;13/01/2025;12:29:35
C;13/01/2025;12:30:35;INTL;P340;;T-MAN;;LFSILVA;400006052;ATENOLOL+CLORTALID. G.EUR 50/12,5MG 30CP;929571;218.27.2;PR10;;2;DIV MEDICAMENTO;PR10;1711246;SEG0;50001829174;2;0;LFSILVA;13/01/2025;12:30:35
C;13/01/2025;12:39:48;INTL;P340;;T-MAN;;LFSILVA;400000404;DESLORATADINA G.BIO 5MG 10CP;2405717;221.33.6;PR10;;1;DIV MEDICAMENTO;PR10;1709629;SEG0;50001829216;1;0;LFSILVA;13/01/2025;12:39:48
C;13/01/2025;13:06:06;INTL;P340;;T-MAN;;RSOLIVEIRA;400005312;BENZODERM EMULSAO 100ML BENZ. BENZ. PHA.;73-025/24;230.08.4;FW10;;5;DIV MEDICAMENTO;FW10;1710695;SEG0;50001829378;5;0;RSOLIVEIRA;13/01/2025;13:06:06
C;13/01/2025;13:28:30;INTL;P340;SPLT;T-MAN;;RSOLIVEIRA;400001628;CISTEIL XPE INF120ML ACETILCISTEINA GEO.;2409257;234.07.2;FW10;;14;DIV MEDICAMENTO;FW10;50001826733;SEG0;50001829418;14;0;RSOLIVEIRA;13/01/2025;13:28:30
C;13/01/2025;13:31:00;INTL;P350;;T-EMP;;SBISPO;400005244;SORIMAX 500ML CX 24UN SORO FISIO FAX.;0000001266;104.01.5.1;PP10;X;1;DIV MEDICAMENTO;PP10;10003856176;SEG0;10003856176;1;0;SBISPO;13/01/2025;13:31:00
C;13/01/2025;13:35:52;INTL;P350;;T-EMP;;SBISPO;400005244;SORIMAX 500ML CX 24UN SORO FISIO FAX.;0000001266;104.01.5.1;PP10;X;1;DIV MEDICAMENTO;PP10;10003856177;SEG0;10003856177;1;0;SBISPO;13/01/2025;13:35:52
C;13/01/2025;13:35:52;INTL;P350;;T-EMP;;SBISPO;400005244;SORIMAX 500ML CX 24UN SORO FISIO FAX.;0000001266;104.01.5.1;PP10;X;1;DIV MEDICAMENTO;PP10;10003856493;SEG0;10003856493;1;0;SBISPO;13/01/2025;13:35:52
C;13/01/2025;13:35:52;INTL;P350;;T-EMP;;SBISPO;400005244;SORIMAX 500ML CX 24UN SORO FISIO FAX.;0000001266;104.01.5.1;PP10;X;1;DIV MEDICAMENTO;PP10;10003856905;SEG0;10003856905;1;0;SBISPO;13/01/2025;13:35:52
C;13/01/2025;13:56:33;INTL;P340;;T-MAN;;RSOLIVEIRA;400001628;CISTEIL XPE INF120ML ACETILCISTEINA GEO.;2413770;234.07.2;FW10;;22;AVARIAS;FW10;1688841;AVA0;50001829433;22;0;RSOLIVEIRA;13/01/2025;13:56:33
C;13/01/2025;16:51:34;INTL;P340;SPLT;T-MAN;;RSOLIVEIRA;400000344;SIMETICONA 125MG 10CA BLB.;40605529;231.05.5;FW10;;9;DIV MEDICAMENTO;FW10;1716101;SEG0;50001829866;9;0;RSOLIVEIRA;13/01/2025;16:51:34
C;13/01/2025;20:38:55;INTL;P340;;T-MAN;;LFSILVA;400005883;FEMME WAY MULHER A/Z 60CA MULT VIT PVT.;07-24;101.21.1.2;PK30;;66;DIV MEDICAMENTO;PK30;10004113276;SEG0;50001831047;66;0;LFSILVA;13/01/2025;20:38:55
C;13/01/2025;21:15:21;INTL;P340;;T-MAN;;LFSILVA;400003854;NEOCOFLAN GEL 60G DIETILAMONIO NEO.;B24H3064;105.54.1.1;PK10;;60;DIV MEDICAMENTO;PK10;10004045323;SEG0;50001828476;60;0;LFSILVA;13/01/2025;21:15:21
C;13/01/2025;21:15:52;INTL;P340;;T-MAN;;LFSILVA;400003854;NEOCOFLAN GEL 60G DIETILAMONIO NEO.;B24H3064;105.54.1.1;PK10;;60;DIV MEDICAMENTO;PK10;10004045324;SEG0;50001828477;60;0;LFSILVA;13/01/2025;21:15:52
C;13/01/2025;21:16:11;INTL;P340;;T-MAN;;LFSILVA;400003854;NEOCOFLAN GEL 60G DIETILAMONIO NEO.;B24H3064;105.54.1.1;PK10;;60;DIV MEDICAMENTO;PK10;10004045325;SEG0;50001828478;60;0;LFSILVA;13/01/2025;21:16:11
C;13/01/2025;21:16:35;INTL;P340;;T-MAN;;LFSILVA;400003854;NEOCOFLAN GEL 60G DIETILAMONIO NEO.;B24H3064;105.54.1.1;PK10;;60;DIV MEDICAMENTO;PK10;10004045326;SEG0;50001828479;60;0;LFSILVA;13/01/2025;21:16:35
C;12/01/2025;12:25:26;INTL;P340;SPLT;T-MAN;;CNERIS;400009504;ONDANSETRONA G. PLB. 4MG 10CP;243480;227.35.1;PR10;;2;AVARIAS;PR10;1713507;AVA0;50001828472;2;0;CNERIS;12/01/2025;12:25:26
C;11/01/2025;03:38:22;INTL;P340;;T-MAN;;JJUNIOR;400008976;BETACORTAZOL CR30G CETO+BETA+NEO BEL.(*);104075;MESA;Y831;;1;DIV MEDICAMENTO;Y831;50001827171;SEG0;50001828461;1;0;JJUNIOR;11/01/2025;03:38:22
C;10/01/2025;02:16:30;INTL;P340;;T-MAN;;TERCES41;400002730;DIPIRONA G.LEG 500MG 24X10CP;4H5601;237.07.2;FW10;;9;DIV MEDICAMENTO;FW10;1709508;SEG0;50001826261;9;0;TERCES41;10/01/2025;02:16:30
C;10/01/2025;02:16:38;INTL;P340;;T-MAN;;TERCES41;400002730;DIPIRONA G.LEG 500MG 24X10CP;4H5601;237.07.2;FW10;;1;DIV MEDICAMENTO;FW10;10003807348;SEG0;50001826262;1;0;TERCES41;10/01/2025;02:16:38
C;10/01/2025;02:16:46;INTL;P340;;T-MAN;;TERCES41;400002730;DIPIRONA G.LEG 500MG 24X10CP;4H5601;237.07.2;FW10;;1;DIV MEDICAMENTO;FW10;10003359841;SEG0;50001826263;1;0;TERCES41;10/01/2025;02:16:46
C;10/01/2025;11:31:00;INTL;P340;SPLT;T-MAN;;SBISPO;400003875;NISTATINA G.NEO CR VAG 60G 14 APL;B24D0470;229.03.6;FW10;;1;DIV MEDICAMENTO;FW10;1718050;SEG0;50001826731;1;0;SBISPO;10/01/2025;11:31:00
C;10/01/2025;11:45:36;INTL;P340;;T-MAN;;CNERIS;400017064;CASTANHA DA INDIA 500MG 60CAP FTL;24/B00341;228.23.1;PR30;;40;DIV MEDICAMENTO;PR30;1716649;SEG0;50001826740;40;0;CNERIS;10/01/2025;11:45:36
