Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;03/01/2025;11:17:42;INTL;Y999;;T-MAN;;GMOREIRA;400003781;FUROSEMIDA G.BRAINFARMA 40MG 30CP;B23M0050;MEDICAMENTOS;DEV0;X;32;AVARIAS;DEV0;10004080325;AVA0;10004080325;32;0;GMOREIRA;03/01/2025;11:17:42
C;03/01/2025;11:17:42;INTL;Y999;;T-MAN;;GMOREIRA;400001186;TANSULOSINA G.EMS 0,4MG 30CP LIB PROL;4G0882;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004080330;AVA0;10004080330;1;0;GMOREIRA;03/01/2025;11:17:42
C;03/01/2025;11:17:42;INTL;Y999;;T-MAN;;GMOREIRA;400003933;TIMOLOL G.NEO 0,5 % SOL 5ML;B23M1982;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004080342;AVA0;10004080342;1;0;GMOREIRA;03/01/2025;11:17:42
C;03/01/2025;11:17:42;INTL;Y999;;T-MAN;;GMOREIRA;400009509;ROSUVASTATINA G. PLB. 20MG 30CP;242942;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004080471;AVA0;10004080471;1;0;GMOREIRA;03/01/2025;11:17:42
C;03/01/2025;11:17:42;INTL;Y999;;T-MAN;;GMOREIRA;400003772;FLAVONID 450/50MG 30CP DIOSM+HESP NEO.;B24G0930;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004081346;AVA0;10004081346;1;0;GMOREIRA;03/01/2025;11:17:42
C;03/01/2025;11:18:24;INTL;Y999;;T-MAN;;GMOREIRA;400000271;PROMERGAN CR 30G PROMETAZINA BEL.;084116;MEDICAMENTOS;DEV0;X;2;AVARIAS;DEV0;10003991503;AVA0;10003991503;2;0;GMOREIRA;03/01/2025;11:18:24
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003685;AMOXICILINA G.NEO 250MG SUS 150ML(*);B24B0262;ANTIMICROBIANO;DEV0;X;2;AVARIAS;DEV0;10004012210;AVA0;10004012210;2;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400004059;DULOXETINA G.NQM 30MG 30CA(C1);3Z1470;CONTROLADOS;DEV0;X;1;AVARIAS;DEV0;10003972359;AVA0;10003972359;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003109;CLONAZEPAM G.MDY GTS 20ML(B1);ERA01683;CONTROLADOS;DEV0;X;5;AVARIAS;DEV0;10003987167;AVA0;10003987167;5;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400000324;LAMOTRIGINA G.BLB 100MG 30CP(C1);40507093;CONTROLADOS;DEV0;X;1;AVARIAS;DEV0;10004076243;AVA0;10004076243;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400001372;PARACETAMOL+COD G.EUR 500/30MG 24CP(A2);915650;CONTROLADOS;DEV0;X;2;AVARIAS;DEV0;10004078410;AVA0;10004078410;2;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400001415;TOPIRAMATO G.EUR 50MG 60CP(C1);933148;CONTROLADOS;DEV0;X;1;AVARIAS;DEV0;10004078411;AVA0;10004078411;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400016180;CEKLIN VITAMINA C 1G 10CP EFERV;02-24;HPC;DEV0;X;1;AVARIAS;DEV0;10004042178;AVA0;10004042178;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400000144;CASTANHA DA INDIA CR 60G ART.;2077-004/2;HPC;DEV0;X;1;AVARIAS;DEV0;10004080872;AVA0;10004080872;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400004536;ATENOLOL G.SAN 50MG 30CP;PC5984;INFLAMΜVEIS;DEV0;X;1;AVARIAS;DEV0;10004023492;AVA0;10004023492;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003784;GLIBENCLAMIDA G.NEO 5MG 30CP;B23J2397;INFLAMΜVEIS;DEV0;X;1;AVARIAS;DEV0;10004058743;AVA0;10004058743;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400002203;OMEPRAZOL G.GLO FR 20MG 56 CA;A01A00224;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10003973699;AVA0;10003973699;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003052;ANLODIPINO G.MDY 05MG 30CP;EKP07928;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10003987164;AVA0;10003987164;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003083;CETOCONAZOL+BETA G.MDY CR 30 G;EKP09677;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10003987165;AVA0;10003987165;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003095;CICLOPIROX OLAMINA G.MDY CR 20 G;EKP07455;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10003987166;AVA0;10003987166;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003858;NEOLEFRIN XPE 60ML PARACET+CLORF+CA NEO.;B24C0425;MEDICAMENTOS;DEV0;X;18;AVARIAS;DEV0;10003999157;AVA0;10003999157;18;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400005199;NEOLEFRIN NOITE 800MG20CP PAR+ASSOC NEO.;B24D2271;MEDICAMENTOS;DEV0;X;9;AVARIAS;DEV0;10003999248;AVA0;10003999248;9;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24H3504;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004023448;AVA0;10004023448;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003115;CLOTRIMAZOL G.MDY CR VAG 35G 6 APL;EKP10051;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004077461;AVA0;10004077461;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400005706;ACETILCISTEINA G. GEO 20MG XPE INF 120ML;2413578;MEDICAMENTOS;DEV0;X;16;AVARIAS;DEV0;10004078153;AVA0;10004078153;16;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400001836;ATORVASTATINA G.GER 40MG 30CP;4J2175;MEDICAMENTOS;DEV0;X;6;AVARIAS;DEV0;10004078157;AVA0;10004078157;6;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400015832;EXPECVEM 13,333MG/ML 120ML XPE GUAIF AIR;24H0192;MEDICAMENTOS;DEV0;X;2;AVARIAS;DEV0;10004078162;AVA0;10004078162;2;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400015832;EXPECVEM 13,333MG/ML 120ML XPE GUAIF AIR;24H0192;MEDICAMENTOS;DEV0;X;10;AVARIAS;DEV0;10004078163;AVA0;10004078163;10;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003325;TENOXICAM G.MED 20MG 10CP;OA2150;MEDICAMENTOS;DEV0;X;6;AVARIAS;DEV0;10004078166;AVA0;10004078166;6;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400001729;MONTELUCASTE SODIO G.GEO 5MG 30CP;2410782;MEDICAMENTOS;DEV0;X;6;AVARIAS;DEV0;10004078167;AVA0;10004078167;6;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400003868;NEOTAREN 50MG 20CP DICL SODICO NEO.;B24A1653;MEDICAMENTOS;DEV0;X;16;AVARIAS;DEV0;10004078169;AVA0;10004078169;16;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;11:19:07;INTL;Y999;;T-MAN;;GMOREIRA;400004779;DEXAMETASONA G.TEU CR 10 G;41350294;MEDICAMENTOS;DEV0;X;1;AVARIAS;DEV0;10004079218;AVA0;10004079218;1;0;GMOREIRA;03/01/2025;11:19:07
C;03/01/2025;12:26:32;INTL;P340;SPLT;T-MAN;;PTUYLA;400006173;APEVITIN BC XPE 240ML CIPROEPT.+ASS EMS.;4J2311;231.08.2;PR70;;4;AVARIAS;PR70;10004037625;AVA0;60004279486;4;0;PTUYLA;03/01/2025;12:26:32
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400000316;GABAPENTINA G.BLB 300MG 30CA(C1);40102223;RECUPERADO01;BYP0;X;1;DIV CONTROLADO;BYP0;5235020;SEG0;5235020;1;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400001398;SERTRALINA G.EUR 100MG 30CP(C1);882418;RECUPERADO01;BYP0;X;1;DIV CONTROLADO;BYP0;5235060;SEG0;5235060;1;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400001219;VENLAFAXINA G.EMS 37,5MG 30CA(C1);3U9091;RECUPERADO01;BYP0;X;3;DIV CONTROLADO;BYP0;5235069;SEG0;5235069;3;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400008198;ZOLPIDEM G. EUR 10 MG 30 CP (B1);915998;RECUPERADO01;BYP0;X;1;DIV CONTROLADO;BYP0;5238887;SEG0;5238887;1;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;13:24:54;INTL;P340;;T-MAN;;SMOREIRA;400009944;VITAMINA D3 50000UI 8CA COLECALCIF. NEO.;B24J1326;222.03.3;FW10;;1;AVARIAS;FW10;60004279462;AVA0;60004279463;1;0;SMOREIRA;03/01/2025;13:24:54
C;03/01/2025;13:26:35;INTL;P340;SPLT;T-MAN;;SMOREIRA;400000208;BELFACTRIM F 800/160MG 10CP BEL. (*);054166;263.01.3;PR20;;4;AVARIAS;PR20;5143418;AVA0;60004279464;4;0;SMOREIRA;03/01/2025;13:26:35
C;03/01/2025;13:27:38;INTL;P340;SPLT;T-MAN;;RRALVES;400007784;TOBRAMICINA G. GEO 3MG FRASCO 5ML (*);2414215;264.28.2;PR20;;1;AVARIAS;PR20;5136952;AVA0;60004279465;1;0;RRALVES;03/01/2025;13:27:38
C;03/01/2025;13:28:43;INTL;P340;SPLT;T-MAN;;RRALVES;400007784;TOBRAMICINA G. GEO 3MG FRASCO 5ML (*);2414215;264.28.2;PR20;;1;AVARIAS;PR20;5136952;AVA0;60004279466;1;0;RRALVES;03/01/2025;13:28:43
C;03/01/2025;13:29:51;INTL;P340;SPLT;T-MAN;;SMOREIRA;400005693;BETOGENTA 0,64/1,0G CR 30G GEO.(*);2409217;265.02.6;PR20;;1;AVARIAS;PR20;5103987;AVA0;60004279467;1;0;SMOREIRA;03/01/2025;13:29:51
C;03/01/2025;13:30:08;INTL;P340;;T-MAN;;AMSILVA;400004744;CEFALEXINA G.TEU 250MG SUS 100ML(*);28861556;AVA CONT;AVA0;;13;AVARIAS;AVA0;60004279481;AVA0;60004279468;13;0;AMSILVA;03/01/2025;13:30:08
C;03/01/2025;13:31:48;INTL;P340;SPLT;T-MAN;;AMSILVA;400004744;CEFALEXINA G.TEU 250MG SUS 100ML(*);28861556;265.03.4;PR20;;2;AVARIAS;PR20;10003145141;AVA0;60004279469;2;0;AMSILVA;03/01/2025;13:31:48
C;03/01/2025;13:33:03;INTL;P340;SPLT;T-MAN;;RRALVES;400004756;CETOCONAZOL+BET+NEOM G.TEU CR 30 G(*);1357353;265.07.1;PR20;;1;AVARIAS;PR20;5136658;AVA0;60004279500;1;0;RRALVES;03/01/2025;13:33:03
C;03/01/2025;13:37:26;INTL;P340;;T-MAN;;SMOREIRA;400006349;FENAFLAN ICE 150ML SPR METILA+ASSOC TEU.;186620;229.03.5;FW10;;1;AVARIAS;FW10;10003777460;AVA0;60004279501;1;0;SMOREIRA;03/01/2025;13:37:26
C;03/01/2025;13:37:31;INTL;P340;SPLT;T-MAN;;AMSILVA;400001789;TYLALGIN 750MG 20X10CP PARACETAMOL GEO.;2412242;227.26.5;FW10;;1;AVARIAS;FW10;5148882;AVA0;60004279502;1;0;AMSILVA;03/01/2025;13:37:31
C;03/01/2025;13:39:03;INTL;P340;SPLT;T-MAN;;AMSILVA;400005685;BEXETON 0,1MG/ML ELX 120ML DEXAMET. GEO.;2315914;218.29.3;FW10;;1;AVARIAS;FW10;5238607;AVA0;60004279503;1;0;AMSILVA;03/01/2025;13:39:03
C;03/01/2025;13:39:20;INTL;P340;SPLT;T-MAN;;SMOREIRA;400008045;MEMOPREV 30 CA VITAMINAS+MINERAIS PVT.;0005127;279.24.6;PR30;;1;AVARIAS;PR30;5144534;AVA0;60004279504;1;0;SMOREIRA;03/01/2025;13:39:20
C;03/01/2025;13:39:28;INTL;P340;SPLT;T-MAN;;RRALVES;400004562;DESOGESTREL G.SAN 0,075MG 28CP;CMC470;217.07.4;FW10;;1;AVARIAS;FW10;10004006932;AVA0;60004279505;1;0;RRALVES;03/01/2025;13:39:28
C;03/01/2025;13:42:11;INTL;P340;SPLT;T-MAN;;SMOREIRA;400016508;CETOCONAZOL 20MG/ML 100ML G. NVT;241230;275.54.7;PR30;;1;AVARIAS;PR30;10003762127;AVA0;60004279506;1;0;SMOREIRA;03/01/2025;13:42:11
C;03/01/2025;13:43:13;INTL;P340;SPLT;T-MAN;;AMSILVA;400001697;IBUPROFENO G.GEO 100MG/ML 20ML;2415564;214.02.2;FW10;;4;AVARIAS;FW10;10003834314;AVA0;60004279507;4;0;AMSILVA;03/01/2025;13:43:13
C;03/01/2025;13:43:41;INTL;P340;SPLT;T-MAN;;SMOREIRA;400016207;REUMATRITE CALCIO MDK 60CAP PVT;18789;276.23.2;PR30;;1;AVARIAS;PR30;5401046;AVA0;60004279508;1;0;SMOREIRA;03/01/2025;13:43:41
C;03/01/2025;13:43:50;INTL;P340;SPLT;T-MAN;;RRALVES;400011131;MALEATO BRO+CLOR FENI G.NEO 12/15MG 12CP;B24H3561;219.06.5;FW10;;1;AVARIAS;FW10;5400276;AVA0;60004279509;1;0;RRALVES;03/01/2025;13:43:50
C;03/01/2025;13:46:16;INTL;P340;SPLT;T-MAN;;RRALVES;400004633;SINVASTACOR 10MG 30CP SINVASTATINA SAN.;NU5075;220.13.4;FW10;;1;AVARIAS;FW10;5150483;AVA0;60004279521;1;0;RRALVES;03/01/2025;13:46:16
C;03/01/2025;13:46:27;INTL;P340;SPLT;T-MAN;;JSOUZA;400000752;ATORVASTATINA G.EMS 20MG 30CP;4L8266;212.07.4;FW10;;2;AVARIAS;FW10;10003990036;AVA0;60004279520;2;0;JSOUZA;03/01/2025;13:46:27
C;03/01/2025;13:46:42;INTL;P340;;T-MAN;;BLSILVA;400015806;DIPIRONA    500MG/ML 20ML GTS G. NEO;B24J0118;107.39.2.3;PK10;;100;DIV MEDICAMENTO;PK10;10003795673;SEG0;60004279522;100;0;BLSILVA;03/01/2025;13:46:42
C;03/01/2025;13:47:14;INTL;P340;SPLT;T-MAN;;AMSILVA;400001627;CISTEIL XPE AD 120ML ACETILCISTEINA GEO.;2413815;220.04.1;FW10;;1;AVARIAS;FW10;10003914093;AVA0;60004279523;1;0;AMSILVA;03/01/2025;13:47:14
C;03/01/2025;13:47:33;INTL;P340;;T-MAN;;NNETO;400015534;CL DE METFORMINA G. VIT 850MG 30 CP;30001740;101.20.1.4;PK10;;60;DIV MEDICAMENTO;PK10;10004078428;SEG0;60004279524;60;0;NNETO;03/01/2025;13:47:33
C;03/01/2025;13:48:14;INTL;P340;SPLT;T-MAN;;SMOREIRA;400008385;DESLORATADINA G. GEO 0,5 MG/ML XPE 60 ML;2412367;229.14.7;FW10;;1;AVARIAS;FW10;5402002;AVA0;60004279525;1;0;SMOREIRA;03/01/2025;13:48:14
C;03/01/2025;13:49:51;INTL;P340;SPLT;T-MAN;;RRALVES;400003129;DIPIRONA G.MDY GTS 500MG/ML 10ML;ERA05910;222.30.1;FW10;;1;AVARIAS;FW10;5151862;AVA0;60004279526;1;0;RRALVES;03/01/2025;13:49:51
C;03/01/2025;13:50:09;INTL;P340;;T-MAN;;JSOUZA;400016508;CETOCONAZOL 20MG/ML 100ML G. NVT;241230;275.54.7;PR30;;1;AVARIAS;PR30;10003762128;AVA0;60004279527;1;0;JSOUZA;03/01/2025;13:50:09
C;03/01/2025;13:50:35;INTL;P340;;T-MAN;;SMOREIRA;400005443;APIS FRESH MEL PROP GENGIB SPR35ML ART.;0054-014/2;278.09.1;PR30;;1;AVARIAS;PR30;5210885;AVA0;60004279528;1;0;SMOREIRA;03/01/2025;13:50:35
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400003041;ALPRAZOLAM G.MDY 0,25MG 30CP(B1);EKP00949;RECUPERADO01;BYP0;X;1;DIV CONTROLADO;BYP0;5240152;SEG0;5240152;1;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400001758;SERTRALINA G.GEO 50MG 30CP(C1);2404987;RECUPERADO01;BYP0;X;1;DIV CONTROLADO;BYP0;5240156;SEG0;5240156;1;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400009196;CLONAZEPAM 0,5 MG 30 CP GEO. (B1);2406882;RECUPERADO01;BYP0;X;1;DIV CONTROLADO;BYP0;5240166;SEG0;5240166;1;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;12:34:07;INTL;Y999;;T-MAN;;MLSILVA;400001818;ALPRAZOLAM G.GER 2MG 30CP(B1);4B3070;RECUPERADO01;BYP0;X;6;DIV CONTROLADO;BYP0;5240307;SEG0;5240307;6;0;MLSILVA;03/01/2025;12:34:07
C;03/01/2025;13:03:14;INTL;Y999;;T-MAN;;ISARMENTO;400003344;BISOPROLOL G.MER 2,5MG 30CP;BR147294;BYPASS;BYP0;X;8;DIV MEDICAMENTO;BYP0;10004088148;SEG0;10004088148;8;0;ISARMENTO;03/01/2025;13:03:14
C;03/01/2025;13:04:47;INTL;Y999;;T-MAN;;ISARMENTO;400017101;SABONETE FORTSKIN 140ML ANTI-IDADE FTL;23/01788;BYPASS;BYP0;X;24;DIV NAO MEDICAMENT;BYP0;10004088102;SEG0;10004088102;24;0;ISARMENTO;03/01/2025;13:04:47
C;03/01/2025;13:04:47;INTL;Y999;;T-MAN;;ISARMENTO;400017083;SABONETE LIQ STYLE 2 EM 1 300ML INT FTL;231171;BYPASS;BYP0;X;24;DIV NAO MEDICAMENT;BYP0;10004088105;SEG0;10004088105;24;0;ISARMENTO;03/01/2025;13:04:47
C;03/01/2025;13:06:34;INTL;Y999;;T-MAN;;ISARMENTO;400008195;ETORICOXIBE G. EMS 60 MG 7 CP (C1);2Z1798;BYPASS;BYP0;X;3;DIV CONTROLADO;BYP0;10004088199;SEG0;10004088199;3;0;ISARMENTO;03/01/2025;13:06:34
C;03/01/2025;13:11:48;INTL;Y999;;T-MAN;;ISARMENTO;400003913;SILDENAFILA G.NEO 50MG 4CP;B22J1071;BYPASS;BYP0;X;120;DIV MEDICAMENTO;BYP0;10004087999;SEG0;10004087999;120;0;ISARMENTO;03/01/2025;13:11:48
C;03/01/2025;13:11:48;INTL;Y999;;T-MAN;;ISARMENTO;400005177;NEO METRODAZOL 250MG20CP METRON. NEO.(*);B23H0707;BYPASS;BYP0;X;60;DIV MEDICAMENTO;BYP0;10004088000;SEG0;10004088000;60;0;ISARMENTO;03/01/2025;13:11:48
C;03/01/2025;13:11:48;INTL;Y999;;T-MAN;;ISARMENTO;400003861;NEOPIRIDIN SPRAY 50ML BENZOCAINA NEO.;B24E0109;BYPASS;BYP0;X;32;DIV MEDICAMENTO;BYP0;10004088001;SEG0;10004088001;32;0;ISARMENTO;03/01/2025;13:11:48
C;03/01/2025;13:11:48;INTL;Y999;;T-MAN;;ISARMENTO;400005211;NEOPIRIDIN 12 PAST CETILPIRID.+BENZ NEO.;B23J1163;BYPASS;BYP0;X;3;DIV MEDICAMENTO;BYP0;10004088051;SEG0;10004088051;3;0;ISARMENTO;03/01/2025;13:11:48
C;03/01/2025;13:11:48;INTL;Y999;;T-MAN;;ISARMENTO;400001711;LATANOPROSTA G.GEO 50MG/ML SOL OFT 2,5ML;2402842;BYPASS;BYP0;X;1;DIV MEDICAMENTO;BYP0;10004088052;SEG0;10004088052;1;0;ISARMENTO;03/01/2025;13:11:48
C;03/01/2025;13:11:48;INTL;Y999;;T-MAN;;ISARMENTO;400007339;PREVENT C EFERV 1G 10CP VITAMINA C PVT.;16-23;BYPASS;BYP0;X;7;DIV MEDICAMENTO;BYP0;10004088198;SEG0;10004088198;7;0;ISARMENTO;03/01/2025;13:11:48
C;03/01/2025;13:14:02;INTL;Y999;;T-MAN;;ISARMENTO;400010937;CLORID. FEXOFENADINA G. VIT 6MG/ML 60 ML;30000215;BYPASS;BYP0;X;18;DIV MEDICAMENTO;BYP0;10004084299;SEG0;10004084299;18;0;ISARMENTO;03/01/2025;13:14:02
C;03/01/2025;13:14:02;INTL;Y999;;T-MAN;;ISARMENTO;400011028;CLORID. FEXOFENADINA G. VIT 6MG/ML 150ML;30000721;BYPASS;BYP0;X;20;DIV MEDICAMENTO;BYP0;10004084420;SEG0;10004084420;20;0;ISARMENTO;03/01/2025;13:14:02
C;03/01/2025;13:23:09;INTL;P340;;T-MAN;;SVENANCIO;400000705;ACICLOVIR G.EMS 50MG/G CR 10 G;4I7539;GI-RJ04;Y920;;2;DIV MEDICAMENTO;Y920;60004206479;SEG0;60004279487;2;0;SVENANCIO;03/01/2025;13:23:09
C;03/01/2025;13:23:22;INTL;P340;;T-MAN;;SVENANCIO;400000799;CARVEDILOL G.EMS 6,25MG 30CP;4D7041;GI-RJ04;Y920;;1;DIV MEDICAMENTO;Y920;60004206479;SEG0;60004279488;1;0;SVENANCIO;03/01/2025;13:23:22
C;03/01/2025;13:25:21;INTL;P340;SPLT;T-MAN;;BFERREIRA;400000489;GRIPALCE 20CA PARACETAMOL+ASSOC BRA.;016528;214.05.2;FW10;;1;AVARIAS;FW10;10003392161;AVA0;5210384;1;0;BFERREIRA;03/01/2025;13:25:21
C;03/01/2025;13:30:35;INTL;P340;;T-MAN;;WCUNHA;400004275;CIPROFLOXACINO G.PLB 500MG 14CP(*);244536;265.07.2;PR20;;1;AVARIAS;PR20;5147870;AVA0;60004279490;1;0;WCUNHA;03/01/2025;13:30:35
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400003787;HIDROCLOROTIAZIDA G.NEO 25MG 30CP;B24E1078;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5150861;SEG0;5150861;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400000845;CLORTALIDONA G.EMS 25MG 60CP;3X8794;RECUPERADO01;BYP0;X;14;DIV MEDICAMENTO;BYP0;5150896;SEG0;5150896;14;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400005405;TYLEMAX CRIANCA 160MG/5ML60ML PARAC NAT.;0019955;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5231069;SEG0;5231069;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400003126;DICLOFENACO POTASSICO G.MDY 50MG 20CP;DKP11637;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5231072;SEG0;5231072;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400004280;DEXAMETASONA G.PLB CR 10 G;234304;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5234109;SEG0;5234109;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400006764;LISTO G. BLB 4 MG 10 CP ONDANSETRONA;40300333;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5234110;SEG0;5234110;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400016025;VENAFLON 450+50MG 30CP REV G.TEU;25820021;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5234307;SEG0;5234307;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400002918;ASCORVIT C 1G VIT C+ZINCO 30 CAPS MAX.;0198;RECUPERADO01;BYP0;X;2;DIV MEDICAMENTO;BYP0;5234428;SEG0;5234428;2;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400004784;DEXCLORFENIRAMINA+BETA G.TEU XPE 120ML;2743316;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5234764;SEG0;5234764;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400005027;VALDA TABLETE POTE C/ 100UN CAN.;913207;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5235665;SEG0;5235665;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400011131;MALEATO BRO+CLOR FENI G.NEO 12/15MG 12CP;B24E2027;RECUPERADO01;BYP0;X;1;DIV MEDICAMENTO;BYP0;5237670;SEG0;5237670;1;0;MLSILVA;03/01/2025;13:33:07
C;03/01/2025;13:33:07;INTL;Y999;;T-MAN;;MLSILVA;400004744;CEFALEXINA G.TEU 250MG SUS 100ML(*);28861557;RECUPERADO01;BYP0;X;6;DIV MEDICAMENTO;BYP0;5237673;SEG0;5237673;6;0;MLSILVA;03/01/2025;13:33:07
